,fluxes
PRAGSr,0.0
PRAIS,0.0
PRAIi,0.0
PRAMPC,0.0
PRASCSi,0.0
PRATPP,0.0
PRFGS,0.0
PRMICI,0.0
PROD2,0.0
PROGLYabcpp,0.0
PROGLYtex,0.0
PROHISGLUtr,0.0
PROR,0.0
PROabc,0.0
PROabcpp,0.0
PROt2r,0.0
PROt2rpp,0.0
PROt4,0.0
PROt4pp,0.0
PROtex,0.0
PRPPS,26.740649884380023
PSCVT,0.003425223310983289
PSERT,0.011457371975239083
PSP_L,0.011457371975239083
PSUDS,0.0
PTA2,0.0
PTAr,0.0
PTHRP,0.0
PTPATi,0.01972928627126446
PTRCAT1,0.0
PTRCabc,0.0
PTRCabcpp,0.0
PTRCt2pp,0.0
PTRCtex,0.0
PUNP1_1,0.0
PUNP2_1,0.0
PUNP3_1,0.0
PUNP4_1,0.0
PUNP5_1,0.0
PUNP6_1,0.0
PUNP7_1,0.0
PUTA3,0.0
PYDAMK,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXOR,0.0
PYDXPP,0.0
PYDXS,0.0
PYK,1000.0
PYK5,0.0
PYOVD2tex,0.0
PYRDC,0.0
PYRt2rpp,0.0
PYRt4pp,0.0
PYRtex,0.0
QMO2,0.0
QULNS,0.07802658702420037
R5PP,0.0
RAFFINt2,0.0
RAFH,0.0
RBFK,0.007638247983492733
RBFSa,0.030552991933970933
RBFSb,0.015276495966985467
RBK,0.0
REPHACCOAI,0.0
RHACOAE100,0.0
RHACOAE120,0.0
RHACOAE121,0.0
RHACOAE121d6,0.0
RHACOAE140,0.0
RHACOAE141,0.0
RHACOAE141d5,0.0
RHACOAE142,0.0
RHACOAE160,0.0
RHACOAE50,0.0
RHACOAE60,0.0
RHACOAE70,0.0
RHACOAE80,0.0
RHACOAE90,0.0
RHACOAEP100,0.0
RHACOAEP101,0.0
RHACOAEP40,0.0
RHACOAEP50,0.0
RHACOAEP60,0.0
RHACOAEP70,0.0
RHACOAEP80,0.0
RHACOAEP90,0.0
RHACOAET40,0.0
RHACOAET60,0.0
RHCCE,0.003425223310983289
RIBabc,0.0
RIBabc1,0.0
RIBabcpp,0.0
RIBtex,0.0
RNDR1,0.0
RNDR1b,0.0
RNDR2,0.925392581928355
RNDR2b,0.0
RNDR3,0.925392581928355
RNDR3b,0.0
RNDR4,0.8962439315518872
RNDR4b,0.0
RNTR1,0.8962439315518872
RNTR2,0.0
RNTR3,0.0
RNTR4,0.0
RPE,-17.85256074953166
RPI,-17.814369509614195
SADT,0.0
SALCHS4FER2,0.0
SALCHS4FEabcpp,0.0
SALCHS4FEtonex,0.0
SALCHS4abcpp,0.0
SALCHS4tex,0.0
SALSYN,0.0
SAOR,0.0
SARCOX,7.105427357601002e-15
SBTD_D2,0.0
SBTt2,0.0
SDPDS,0.0
SDPTA,0.0
SEPHCHCS,0.003425223310983289
SERAT,0.0
SERD_L,0.0
SERGLUGLNtr,0.0
SERabc,0.0
SERt2r,18.329483134647642
SERt2rpp,0.0
SERtex,0.0
SHCHCS3,0.003425223310983289
SHCHD2,0.0
SHCHF,0.0
SHK3Dr,0.0
SHKK,0.003425223310983289
SHSL1,59.15771684865444
SHSL2,-59.15771684865444
SHSL4r,0.0
SIRA2,0.0
SKMt2,0.003425223310983289
SKMt2pp,0.0
SKMtex,0.0
SMIA1,-0.23000374533252782
SMIA1Eabc,0.0
SMIA2abc,0.0
SMIB1,0.0
SO3abcpp,0.0
SO3tex,0.0
SO4t2,0.14858618723045505
SPODM,0.0
SSALx,0.0
SSALy,0.0
SSCOARy,-47.97532180082119
SUCASPtpp,0.0
SUCBZL,0.003425223310983289
SUCBZS,0.003425223310983289
SUCCt2_3pp,0.0
SUCCt2r,0.0
SUCFUMtpp,0.0
SUCMALtpp,0.0
SUCOAACTr,0.0
SUCOAS,-47.97532180082122
SUCR,0.0
SUCRt2,0.0
SUCTARTtpp,0.0
SUCpts,0.0
SULabc,0.0
St,124.62853128624839
TAGLIPA160ex,270.19927511126207
TAGLIPA180ex,0.0
TAGLIPA181d9ex,0.0
TAGLIPA182d9d12,0.0
TALA,-8.92628037476583
TARTt2_3pp,0.0
TAUDO,0.0
TAURabc,0.0
TCYNTtex,0.0
TCYNTtpp,0.0
TDP,0.0
THDPS,0.0
THIORDXi,0.0
THMabc,0.0076382479834918166
THRA,0.0
THRA2,0.0
THRD,0.0
THRD_L,-1.7763568394002505e-14
THRS,0.0
THRabc,0.0
THRt2pp,0.0
THRt2r,8.689346260934158
THRt2rpp,0.0
THYMt,0.0
THZPSN,0.0
THZPSN2,0.0
TKT1,-8.92628037476583
TKT2,-8.92628037476583
TMDK1_1,0.0
TMDPK,0.0076382479834918166
TMDS,0.0
TMDS3,0.8962439315518872
TMPK,0.0
TMPPP,0.0
TOLt7,0.0
TOLtpp,0.0
TPI,540.1606805255184
TRDR,3.6432730269604843
TRE6PP,0.0
TRE6PS,0.0
TREHpp,0.0
TREabc,0.0
TREpts,0.0
TREtex,0.0
TRPS1,0.0
TRPS2,0.0
TRPS3,0.0
TRPTA,0.0
TRPabc,0.0
TSULP,0.0
TSULabc,0.0
TTDCEAtexi,0.0
TYRTA,0.0
TYRabc,0.0
TYRt2rpp,4.723245936913515
TYRtex,4.723245936913515
UAAGDS,0.0
UAGCVT,3.425223310983289
UAGDP,6.850446621966578
UAGPT2,0.0
UAGPT2_1,0.0
UAGPT3,3.425223310983289
UAMAGS,0.0
UAMAS,0.0
UAPGR,3.425223310983289
UDCPDP,3.425223310983289
UDPDPS,3.425223310983289
UDPDPS2,0.0
UDPG4E,0.0
UGLT,0.0
UGMDDS,3.425223310983289
UM3PL,3.425223310983289
UMPK,14.755690762550458
UNK5,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,0.0
URAt2,0.0
URAt2pp,0.0
URAtpp,0.0
URCN,2.7533531010703882e-14
UREASE,0.0
UREAt_2,0.0
URIH,0.0
VALTA,0.0
VALabc,0.0
VALabcpp,0.0
VALt2r,14.494243467223104
VALt3pp,0.0
VECOAH,0.0
VPAMTr,0.0
XPPT,0.0
XTSNH,0.0
XYLabc,0.0
XYLt,0.0
YUMPS,0.0
ZN2abcpp,0.0
ZN2t3pp,0.0
ZN2t4pp,0.0
ZNabc,0.0
ZNabcpp,0.0
ilvg,-1.7763568394002505e-14
r1143,0.0
r2465_1,-0.011680011490453014
SK_4hba_c,0.0
SK_aacald_c,0.0
SK_amob_c,0.0
SK_hemeO_c,0.0
SK_hmfurn_c,0.003425223310983289
SK_lipopb_c,0.0
SK_sheme_c,0.0
EX_12dgr160_e,0.0
EX_12dgr180_e,0.0
EX_1ag160_e,0.0
EX_1ag180_e,0.0
EX_1ag181d9_e,0.0
EX_1ag182d9d12_e,0.0
EX_3hpppn_e,0.0
EX_3mb_e,0.0
EX_4abut_e,-47.97532180082119
EX_4abzglu_e,0.0
EX_4ahmmp_e,0.0
EX_4hphac_e,0.0
EX_5dglcn_e,0.0
EX_5drib_e,0.0
EX_LalaDgluMdapDala_e,-3.425223310983289
EX_LalaLglu_e,0.0
EX_abg4_e,-0.022914743950478166
EX_abt__L_e,0.0
EX_ac_e,0.0
EX_acald_e,0.0
EX_acgam_e,0.0
EX_actn__R_e,0.0
EX_acysbmn_e,0.0
EX_ala_B_e,0.0
EX_ala_L_asp__L_e,0.0
EX_ala_L_glu__L_e,0.0
EX_ala_L_thr__L_e,0.0
EX_ala__D_e,0.0
EX_ala__L_e,-72.69053438471762
EX_ala_L_gln__L_e,0.0
EX_ala_L_his__L_e,0.0
EX_ala_L_leu__L_e,0.0
EX_alagly_e,0.0
EX_alahis_e,0.0
EX_ala_L_Thr__L_e,0.0
EX_alatrp_e,-1.9469996866622308
EX_anhgm_e,0.0
EX_arbt6p_e,0.0
EX_arbt_e,0.0
EX_arg__L_e,-21.462003987590858
EX_asn__L_e,-8.256672052290766
EX_aso3_e,0.0
EX_asp__L_e,0.0
EX_bmn_e,0.0
EX_btn_e,0.0
EX_but_e,0.0
EX_ca2_e,-0.1782828733366802
EX_cgly_e,0.0
EX_chol_e,-7.105427357601002e-15
EX_cit_e,0.0
EX_cl_e,-0.1782828733366802
EX_cmcbtt_e,0.0
EX_co2_e,1000.0
EX_cobalt2_e,-0.003425223310983289
EX_4crsol_e,0.0
EX_cu2_e,-0.024284833274871517
EX_cu_e,0.0
EX_cyan_e,0.0
EX_cys__L_e,0.0
EX_dag181d9_e,0.0
EX_dag182d9d12_e,0.0
EX_dca_e,0.0
EX_ddca_e,0.0
EX_drib_e,0.0
EX_enter_e,0.0
EX_fe2_e,0.0
EX_fe3_e,-0.26744143612157245
EX_fe3pyovd_kt_e,0.0
EX_feenter_e,0.0
EX_for_e,-907.6228405003576
EX_fru_e,0.0
EX_fum_e,0.0
EX_g3pe_e,0.0
EX_gal_e,0.0
EX_gam_e,-6.850446621966577
EX_glc__D_e,0.0
EX_glcn__D_e,0.0
EX_glcur_e,0.0
EX_gln__L_e,0.0
EX_glu__L_e,0.0
EX_gly_asn__L_e,0.0
EX_gly_asp__L_e,0.0
EX_gly_cys__L_e,0.0
EX_gly_e,0.0
EX_gly_gln__L_e,0.0
EX_gly_glu__L_e,0.0
EX_gly_leu__L_e,0.0
EX_gly_met__L_e,0.0
EX_gly_pro__L_e,0.0
EX_gly_tyr__L_e,0.0
EX_glyald_e,-4.046319053964304
EX_glyb_e,0.0
EX_glyc3p_e,-33.77588730397451
EX_glyc_e,274.24559416522635
EX_glyclt_e,0.0
EX_glygln_e,0.0
EX_glyglu_e,0.0
EX_glygly_e,0.0
EX_glyglygln_e,0.0
EX_glymet_e,0.0
EX_gly_phe__L_e,0.0
EX_glyser_e,0.0
EX_gthrd_e,0.0
EX_gua_e,-8.331102154838433
EX_h2o2_e,0.0
EX_h2o_e,0.0
EX_h2s_e,121.47198249177863
EX_h_e,842.2687416519957
EX_hdca_e,810.5978253337862
EX_hdcea_e,0.0
EX_his__L_e,0.0
EX_hisgly_e,0.0
EX_hishis_e,-1.6224940301796877
EX_hxa_e,0.0
EX_hxan_e,-6.9976284676392355
EX_ile__L_e,-9.951267033166657
EX_ind3ac_e,0.0
EX_inost_e,0.0
EX_istfrnA_e,-0.23000374533252782
EX_istfrnB_e,0.0
EX_k_e,-6.6857961374076105
EX_lac__D_e,0.0
EX_lac__L_e,1000.0
EX_lcts_e,0.0
EX_leu__L_e,-15.431692835206121
EX_leuleu_e,0.0
EX_lipoate_e,0.0
EX_lnlc_e,0.0
EX_lys__L_e,-11.754030566203364
EX_lysglugly_e,0.0
EX_mal__L_e,0.0
EX_malt_e,0.0
EX_malthp_e,-74.903288400869
EX_man_e,0.0
EX_melib_e,0.0
EX_met_L_ala__L_e,-5.271726945701269
EX_met__D_e,0.0
EX_met__L_e,0.0
EX_metsox_R__L_e,0.0
EX_metsox_S__L_e,0.0
EX_mg2_e,-0.2971381222278003
EX_mn2_e,-0.023668293078894523
EX_mnl1p_e,0.0
EX_mnl_e,0.0
EX_mobd_e,0.0
EX_n2o_e,0.0
EX_nh4_e,53.290840226553584
EX_no2_e,0.0
EX_no3_e,0.0
EX_no_e,0.0
EX_o2_e,-505.70424701929574
EX_ocdca_e,0.0
EX_ocdcea_e,0.0
EX_octa_e,0.0
EX_orn__L_e,3.7588400614730606
EX_peamn_e,0.0
EX_phe__L_e,-6.34573996709319
EX_pheme_e,0.0
EX_pi_e,0.0
EX_pime_e,0.0
EX_pnto__R_e,-0.01972928627126446
EX_ppa_e,0.0
EX_ppap_e,0.0
EX_pro__L_e,0.0
EX_progly_e,0.0
EX_prohisglu_e,0.0
EX_ptrc_e,0.0
EX_pyovd_kt_e,0.0
EX_pyr_e,0.0
EX_raffin_e,0.0
EX_rib__D_e,0.0
EX_s_e,-124.62853128624839
EX_salchs4_e,0.0
EX_salchs4fe_e,0.0
EX_sbt__D_e,0.0
EX_ser__D_e,0.0
EX_ser__L_e,-18.329483134647642
EX_serglugly_e,0.0
EX_skm_e,-0.003425223310983289
EX_so3_e,0.0
EX_so4_e,-0.14858618723045505
EX_stfrnA_e,0.23000374533252782
EX_stfrnB_e,0.0
EX_succ_e,0.0
EX_sucr_e,0.0
EX_tag160_e,-270.19927511126207
EX_tag180_e,0.0
EX_tag181d9_e,0.0
EX_tag182d9d12_e,0.0
EX_taur_e,0.0
EX_tcynt_e,0.0
EX_thm_e,-0.0076382479834918166
EX_thr__L_e,-8.689346260934158
EX_thym_e,0.0
EX_tre_e,0.0
EX_trp__L_e,0.0
EX_tsul_e,0.0
EX_ttdcea_e,0.0
EX_tyr__L_e,-4.723245936913515
EX_ura_e,0.0
EX_urea_e,0.0
EX_val__L_e,-14.494243467223104
EX_xyl__D_e,0.0
EX_zn2_e,-0.011680011490453014
Growth,34.252233109832886
ATPM,0.0
