,fluxes
SDPTA,-7.504769119959228
SERASr,0.0
SERAT,0.0
SERD_L,0.0
SERt2r,36.732129981486
SERt2rpp,0.0
SERtex,0.0
SHCHCS,4.1334997244400457e-13
SHCHCS2,0.007504769119545878
SHCHD2,0.0
SHCHD3,0.0
SHCHF,0.0
SHCHF2,0.0
SHK3Dr,0.0
SHKK,0.007504769119959228
SKMt2,0.007504769119959228
SKMt2pp,0.0
SKMtex,0.0
SO3abcpp,0.0
SO3R,0.0
SO3tex,0.0
SO4t2,0.32555688442383146
SPMDabc,0.0
SPMDabcpp,0.0
SPMDt3,0.0
SPMDt3pp,0.0
SPMS,0.0
SPTc,0.0
SSALx,0.0
SSALy,0.0
SSCOARy,-1000.0
St,0.0
SUCBZL,0.007504769119959228
SUCBZS,0.007504769119959228
SUCCt2_2,0.0
SUCCt2_2pp,0.0
SUCCt2_3,0.0
SUCCt2_3pp,0.0
SUCCt2r,0.0
SUCCt3pp,0.0
SUCFUMt,1000.0
SUCFUMtpp,0.0
SUCOAACTr,992.4952308800408
SUCOAS,-1000.0
SUCpts,0.0
SUCR,0.0
SUCRabcpp_syn,0.0
SUCRtex,0.0
SULabc,0.0
TALA,322.09534183054603
TARTRDtpp,0.0
TARTt2_3pp,0.0
TAURabc,0.0
TDP,0.0
TDPDRE,0.0
TDPDRR,0.0
TDPDRRr,0.0
TDPGDH,0.0
TETDHpp2,0.0
TETtex,0.0
THDPS,7.504769119959228
THFAT,0.0
THIORDXi,0.0
THRabc,0.0
THRabcpp,0.0
THRD_L,0.0
THRS,0.0
THRt2pp,0.0
THRt2r,19.038623637350984
THZPSN,0.016735635137509065
TKT1,322.09534183054603
TKT2,322.095341830546
TMDK1,0.0
TMDS,1.9636978879285356
TMDSf,0.0
TMPK,0.016735635137509065
TMPPP,0.016735635137509065
TPI,380.2753139561201
TRDR,6.018824834207301
TRE6PH,0.0
TRE6PP,0.0
TRE6PS,0.0
TREabc,0.0
TREpts,0.0
TRPS1,0.0
TRPS2,0.0
TRPS3,0.0
TRPt2r,-668.1938162594255
TRPTA,-672.4597521702839
TSULabc,0.0
TSULabcpp,0.0
TSULR3e,0.0
TTDCAtexi,0.0
TYRt2r,10.365512060796497
TYRt2rpp,0.0
TYRTA,0.0
TYRtex,0.0
UAAGDS,7.504769119959228
UAG2EMA,0.0
UAGCVT,7.504769119959228
UAGDP,15.009538239918456
UAGPT3,7.504769119959228
UAMAGS,7.504769119959228
UAMAS,7.504769119959228
UAPGR,7.504769119959228
UDCPAT,0.0
UDCPDP,7.504769119959228
UDCPGT,0.0
UDCPMT,0.0
UDCPRT,0.0
UDPDPS,0.0
UDPDPS2,7.504769119959228
UDPG4E,0.0
UDPGD,0.0
UGLT,0.0
UGMDDS,7.504769119959228
UHBZ1t_pp,0.0
UMPK,7.504769119959228
UMPtex,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,0.0
URAt2,0.0
URAt2pp,0.0
URAtex,0.0
URCN,0.0
UREAt,0.0
URIH,0.0
URIK1,0.0
URIK2,0.0
URIK3,0.0
URItex,0.0
VALabc,0.0
VALabcpp,0.0
VALt2r,31.757331103401853
VALt2rpp,0.0
VALTA,0.0
VANKpp,0.0
VANLNtex,0.0
VANLTtex,0.0
VNLNpp,0.0
VNTDM,0.0
VOR1b,0.0
VOR3b,0.0
XANt,0.0
XPPT,0.0
XYLabc,0.0
XYLI1,0.0
XYLK,0.0
ZN2abcpp,0.0
ZN2t3pp,0.0
ZN2t4pp,0.0
ZN2tpp,0.0
ZNabc,0.025591262699060948
ZNabcpp,0.0
EX_glc__D_e,0.0
EX_h2o_e,809.7104263828314
EX_2dhglcn_e,0.0
EX_h_e,1000.0
EX_34dhbz_e,0.0
EX_leu__L_e,-33.81131136384352
EX_3hoxpac_e,0.0
EX_3mb_e,0.0
EX_LalaDgluMdap_e,0.0
EX_4hbz_e,0.0
EX_ala__L_e,814.4914883160083
EX_4hthr_e,0.0
EX_cl_e,-0.3906232326938776
EX_LalaDgluMdapDala_e,0.0
EX_5dglcn_e,0.0
EX_5mtr_e,0.0
EX_arab__L_e,0.0
EX_abt__L_e,0.0
EX_4abut_e,-1000.0
EX_acald_e,0.0
EX_acgam_e,0.0
EX_chol_e,0.0
EX_pi_e,699.9518686992981
EX_actn__R_e,0.0
EX_acysbmn_e,0.0
EX_ins_e,0.0
EX_nh4_e,126.34351047861136
EX_ade_e,-15.332018169006925
EX_akg_e,-1000.0
EX_mal__L_e,962.5931537507847
EX_asn__L_e,-18.090621202117703
EX_ala__D_e,0.0
EX_gln__L_e,-34.809295561415674
EX_gly_e,0.0
EX_ser__L_e,-36.732129981486
EX_thr__L_e,-19.038623637350984
EX_arg__L_e,-22.198506675309787
EX_cgly_e,-6.932830665327136
EX_malt_e,0.0
EX_anhgm_e,0.0
EX_fe3_e,-0.5859723728864167
EX_lys__L_e,-25.753440759743274
EX_orn_e,0.0
EX_asp__L_e,0.0
EX_phe__L_e,-13.903710510092472
EX_aso3_e,0.0
EX_aso4_e,0.0
EX_k_e,-14.648783988322036
EX_pro__L_e,-16.58966737812589
EX_ala_B_e,0.0
EX_bmn_e,0.0
EX_ca2_e,-0.3906232326938776
EX_catechol_e,0.0
EX_cit_e,-0.3906232326938776
EX_mg2_e,-0.6510387211564629
EX_mn2_e,-0.05185795461891831
EX_cobalt2_e,-0.007504769119959228
EX_zn2_e,-0.025591262699060948
EX_succ_e,1000.0
EX_for_e,-51.36701438773153
EX_cmp_e,-22.861703122440602
EX_co2_e,1000.0
EX_cu2_e,0.0
EX_cu_e,-0.0532088130605109
EX_o2_e,-1000.0
EX_glu__L_e,0.0
EX_dca_e,0.0
EX_dcyt_e,-1.9636978879285356
EX_2ddglcn_e,0.0
EX_lac__D_e,0.0
EX_drib_e,0.0
EX_ser__D_e,0.0
EX_hdcea_e,0.0
EX_ocdcea_e,0.0
EX_ttdca_e,0.0
EX_etha_e,0.0
EX_fe2_e,-0.5039452464052623
EX_enter_e,0.0
EX_feenter_e,0.0
EX_fer_e,0.0
EX_fol_e,-0.05020690541252574
EX_fru_e,0.0
EX_fum_e,0.0
EX_gal_e,0.0
EX_gal_bD_e,0.0
EX_gam_e,0.0
EX_glcn_e,0.0
EX_glcn__D_e,0.0
EX_glyc3p_e,0.0
EX_glyald_e,0.0
EX_glyb_e,0.0
EX_glyclt_e,0.0
EX_glyc_e,0.0
EX_gua_e,-18.170021659406927
EX_h2co3_e,482.1444797569651
EX_h2s_e,0.0
EX_3hcinnm_e,0.0
EX_pheme_e,0.0
EX_his__L_e,-7.109868168866975
EX_4hphac_e,0.0
EX_3hpppn_e,0.0
EX_hxan_e,0.0
EX_taur_e,0.0
EX_id3acald_e,-672.4597521702839
EX_idon__L_e,0.0
EX_ile__L_e,-21.803530676526364
EX_inost_e,0.0
EX_lcts_e,0.0
EX_lac__L_e,0.0
EX_malthp_e,0.0
EX_malthx_e,0.0
EX_man1p_e,-751.0941685349462
EX_man_e,0.0
EX_met__L_e,-11.543010335718067
EX_mmet_e,-0.007504769119959228
EX_mobd_e,0.0
EX_n2_e,0.0
EX_ncam_e,-0.17095864055267945
EX_no2_e,-663.9035900468576
EX_ump_e,0.0
EX_no3_e,-61.47980334840984
EX_no_e,0.0
EX_uri_e,0.0
EX_udcpo5_e,0.0
EX_octa_e,0.0
EX_pacald_e,1000.0
EX_pac_e,-1000.0
EX_pnto__R_e,-0.04322747013096461
EX_ppa_e,0.0
EX_progly_e,0.0
EX_pser__D_e,0.0
EX_ptrc_e,0.0
EX_so4_e,-0.32555688442383146
EX_trp__L_e,668.1938162594255
EX_tyr__L_e,-10.365512060796497
EX_val__L_e,-31.757331103401853
EX_raffin_e,0.0
EX_spmd_e,0.0
EX_urea_e,0.0
EX_rib__D_e,0.0
EX_salchs4fe_e,0.0
EX_salchs4_e,0.0
EX_skm_e,-0.007504769119959228
EX_so3_e,0.0
EX_s_e,0.0
EX_sucr_e,0.0
EX_tet_e,0.0
EX_tre_e,0.0
EX_tsul_e,0.0
EX_ura_e,0.0
EX_vanln_e,0.0
EX_vanlt_e,0.0
EX_xan_e,0.0
EX_xyl__D_e,0.0
SK_4hba_c,0.016735635137509065
SK_5drib_c,0.0
SK_lipopb_c,0.0
SK_mococdp_c,0.0
SK_mththf_c,0.007504769119959228
SK_sheme_c,0.0
Growth,77.4950629151343
ATPM,0.0
EX_nac_e,0.0
NACt,0.0
EX_cys__L_e,0.0
CYSabc,0.0
EX_pyr_e,0.0
PYRtex,0.0
EX_4abz_e,0.0
4ABZt,0.0
EX_ribflv_e,-0.03347127027501814
RIBFLVt2,0.03347127027501814
